"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-4PQXKP0H","Natasha Gomez","New Haven","-72.8818","41.2761","United States","natasha.gomez@foxnews.com","Connecticut","2024-05-16","merchant__bigboxretailer"
"C-WY514H5F","Susan Stephenson","Flin Flon","-101.876280","54.765880","Canada","susan.stephenson@bizjournals.com","Manitoba","2024-05-16","merchant__clothing"
"C-22XLH578","Alyssa Watts","Edison","-74.197790","39.951934","United States","alyssa.watts@viverra.org","New Jersey","2024-05-17","merchant__electronics"
"C-ZH6UVIFH","Patrick Webb","Rockville","-77.12352","39.055875","United States","patrick.webb@adobe.com","Maryland","2024-05-18","merchant__clothing"
"C-XJ7NLPFV","Linda Charles","Watson Lake","-128.71208057","60.0628894","Canada","linda.charles@bbc.co.uk","Yukon","2024-05-18","merchant__bigboxretailer"
"C-HCHNMGAY","Amanda Andrews","Rockville","-77.12324","39.055876","United States","amanda.andrews@viverra.org","Maryland","2024-05-18","merchant__clothing"
"C-4445PHYY","Samantha Massey","Hinsdale","-87.87319","41.815887","United States","samantha.massey@bizjournals.com","Illinois","2024-05-18","merchant__bigboxretailer"
"C-BGWS9WAG","Mary Nguyen","Tallahassee","-84.3754","30.3854","United States","mary.nguyen@viverra.org","Florida","2024-05-18","merchant__clothing"
"C-POITL4AQ","Anthony Alvarez","Newport Beach","-117.845473","33.681831","United States","anthony.alvarez@foxnews.com","California","2024-05-18","merchant__bigboxretailer"
"C-FEOGC116","William Becker","Jefferson City","-92.1710","38.6047","United States","william.becker@furl.net","Missouri","2024-05-18","merchant__electronics"
"C-7FHEC3MQ","Christopher Stevens","Bismarck","-87.605611","40.26552","United States","christopher.stevens@adobe.com","Illinois","2024-05-19","merchant__electronics"
"C-EF2DCMSH","Brian Davis","Ottawa","-75.693342","45.420895","Canada","brian.davis@icq.com","Ontario","2024-05-19","merchant__bigboxretailer"
"C-67ER86UQ","Robin Williams","Opelousas","-92.08221","30.531768","United States","robin.williams@adobe.com","Louisiana","2024-05-19","merchant__electronics"
"C-PU7ML0M3","Tiffany Singh","Repentigny","-73.568992","45.503442","Canada","tiffany.singh@bbc.co.uk","Quebec","2024-05-19","merchant__electronics"
"C-FZ1LPKEC","Kimberly Stewart","Vance","-87.483958","33.196231","United States","kimberly.stewart@viverra.org","Alabama","2024-05-19","merchant__electronics"
"C-1UFNUP0L","Kaitlin Morrison","Morristown","-74.480481","40.793640","United States","kaitlin.morrison@foxnews.com","New Jersey","2024-05-19","merchant__electronics"
"C-LZWP0364","Leslie Wilson","Joliet","-88.081795","41.525066","United States","leslie.wilson@yahoo.co.jp","Illinois","2024-05-20","merchant__bigboxretailer"
"C-ZIAZTQX5","Lisa Brady","Dayton","-84.194721","39.760326","United States","lisa.brady@foxnews.com","Ohio","2024-05-20","merchant__electronics"
"C-EAIHEABM","Amy Fry","Toronto","-79.383989","43.652546","Canada","amy.fry@hexun.com","Ontario","2024-05-20","merchant__electronics"
"C-RTU7XP0Q","Natalie Smith","Euless","-97.320231","32.74673","United States","natalie.smith@euodio.ca","Texas","2024-05-20","merchant__electronics"
"C-MLTBW395","Cynthia Taylor","Harrisburg","-76.886710","40.273225","United States","cynthia.taylor@sociisnatoque.net","Pennsylvania","2024-05-20","merchant__bigboxretailer"
"C-YMK5FWJ2","Timothy Avila","Dayton","-84.194774","39.760346","United States","timothy.avila@nonsollicitudin.net","Ohio","2024-05-20","merchant__bigboxretailer"
"C-L71P3QQI","Steven Powell","Norco","-117.853630","33.668990","United States","steven.powell@hexun.com","California","2024-05-20","merchant__bigboxretailer"
"C-IU24HE73","Deborah Lowe","Knoxville","-83.9831","35.8219","United States","deborah.lowe@a.co.uk","Tennessee","2024-05-21","merchant__electronics"
"C-H0S293V0","David Waters","Charleston","-79.93830","32.783439","United States","david.waters@hexun.com","South Carolina","2024-05-21","merchant__bigboxretailer"
"C-G0OCTM7R","Jennifer Oneal","Milwaukee","-87.996917","43.192250","United States","jennifer.oneal@viverra.org","Wisconsin","2024-05-21","merchant__electronics"
"C-8V3KDE2B","Tiffany Wyatt","New York","-73.969219","40.744744","United States","tiffany.wyatt@yahoo.co.jp","New York","2024-05-21","merchant__clothing"
"C-3EO4OYLV","Grant Scott","Rancho Cordova","-121.201637","38.634123","United States","grant.scott@adobe.com","California","2024-05-22","merchant__electronics"
"C-S1D788EJ","Shawn Mills","Chevy Chase","-77.029310","38.999999","United States","shawn.mills@a.co.uk","Maryland","2024-05-22","merchant__electronics"
"C-URBM5ZS9","Justin Gilbert","San Mateo","-122.347910","37.575269","United States","justin.gilbert@viverra.org","California","2024-05-22","merchant__bigboxretailer"
"C-EIPQ0VXD","Jeffrey Williams","Sandy","-111.839085","40.565043","United States","jeffrey.williams@adobe.com","Utah","2024-05-22","merchant__electronics"
"C-DHE4ZSGY","Eric Young","Mansfield","-82.516359","40.758837","United States","eric.young@hexun.com","Ohio","2024-05-22","merchant__bigboxretailer"
"C-N6K57NH6","Mary Contreras","Riverdale","-84.359218","33.52248","United States","mary.contreras@furl.net","Georgia","2024-05-22","merchant__clothing"
"C-3CD41EUN","Michael Smith","Marrero","-90.076555","29.947528","United States","michael.smith@viverra.org","Louisiana","2024-05-22","merchant__electronics"
"C-B96ZED88","Scott Solis","Las Vegas","-115.142523","36.069439","United States","scott.solis@furl.net","Nevada","2024-05-22","merchant__electronics"
"C-J6JIMNJE","Lynn Pham","Portland","-122.6080","45.6020","United States","lynn.pham@in.edu","Oregon","2024-05-23","merchant__electronics"
"C-XYNIKNSS","Joseph Nguyen","Moncton","-64.77582050","46.08888013","Canada","joseph.nguyen@nonsollicitudin.net","New Brunswick","2024-05-24","merchant__electronics"
"C-0MZIC3RH","Lindsey Morgan","Topeka","-95.6216","39.0726","United States","lindsey.morgan@aliquet.com","Kansas","2024-05-24","merchant__electronics"
"C-RHTFUBZA","Matthew Cobb","San Diego","-117.1798","32.7321","United States","matthew.cobb@a.co.uk","California","2024-05-24","merchant__bigboxretailer"
"C-TLD1KIOS","Leslie Hendrix","Knoxville","-83.9822","35.8217","United States","leslie.hendrix@bbc.co.uk","Tennessee","2024-05-24","merchant__electronics"
"C-1B1BKCHR","Emily Guzman","Saint Paul","-93.0556","44.9379","United States","emily.guzman@yahoo.co.jp","Minnesota","2024-05-25","merchant__clothing"
"C-1YQJPP9J","Jaime Banks DVM","Bronx","-73.842897","40.832818","United States","jaime.banks.dvm@nunc.net","New York","2024-05-25","merchant__electronics"
"C-PD4VW41X","Adam Clayton","Tucson","-110.925258","32.233611","United States","adam.clayton@icq.com","Arizona","2024-05-25","merchant__clothing"
"C-O6U6SE68","Angela Richard","Gaspé","-64.48333034","48.83333220","Canada","angela.richard@sociisnatoque.net","Quebec","2024-05-26","merchant__bigboxretailer"
"C-FK499FND","Alex Morris","Lithonia","-84.166390","33.890773","United States","alex.morris@hexun.com","Georgia","2024-05-26","merchant__electronics"
"C-6JPAVLLY","Zachary Williams","Bozeman","-111.1512","45.7890","United States","zachary.williams@bizjournals.com","Montana","2024-05-26","merchant__electronics"
"C-W9G9FTMM","Brian Gaines","Bloomington","-93.298363","44.840877","United States","brian.gaines@nunc.net","Minnesota","2024-05-26","merchant__clothing"
"C-F0S4SZIA","Keith Lynch","Big Rapids","-85.486493","43.699315","United States","keith.lynch@a.co.uk","Michigan","2024-05-26","merchant__electronics"
"C-F2NOIDDI","Courtney Randolph","Hartford","-72.677810","41.767779","United States","courtney.randolph@sociisnatoque.net","Connecticut","2024-05-26","merchant__bigboxretailer"
"C-ME6YALZY","Katherine Ramirez","Clinton","-83.96988","42.06850","United States","katherine.ramirez@nunc.net","Michigan","2024-05-27","merchant__bigboxretailer"
"C-0MEGO803","Johnny Cisneros","Ottawa","-75.693369","45.420846","Canada","johnny.cisneros@adobe.com","Ontario","2024-05-27","merchant__electronics"
"C-SQAFJZBY","Barry Cohen","Mountville","-76.435945","40.040971","United States","barry.cohen@viverra.org","Pennsylvania","2024-05-27","merchant__bigboxretailer"
"C-4S617JG4","Deanna Vaughan","Alexandria","-77.103652","38.811989","United States","deanna.vaughan@adobe.com","Virginia","2024-05-27","merchant__electronics"
"C-CR3J3IR0","Rebecca Jones","Bradley","-97.710582","34.87627","United States","rebecca.jones@nonsollicitudin.net","Oklahoma","2024-05-27","merchant__bigboxretailer"
"C-HFQLTDAL","Mark Lee","Ottawa","-75.693337","45.420830","Canada","mark.lee@Aliquam.net","Ontario","2024-05-27","merchant__electronics"
"C-CM0LYN6U","Kyle Hernandez","Beavertown","-77.211677","40.744310","United States","kyle.hernandez@sociisnatoque.net","Pennsylvania","2024-05-27","merchant__electronics"
"C-6JEOKRDO","Robert Hogan","Felton","-122.074347","37.050295","United States","robert.hogan@a.co.uk","California","2024-05-27","merchant__bigboxretailer"
"C-FORX320F","Stacy Parker","Baltimore","-76.6774","39.1812","United States","stacy.parker@foxnews.com","Maryland","2024-05-27","merchant__bigboxretailer"
"C-VY7E74IQ","Jamie Austin","Louisville","-85.6774","38.2384","United States","jamie.austin@bizjournals.com","Kentucky","2024-05-27","merchant__clothing"
"C-2RNOL01B","Jesse Potter","Santa Monica","-118.490472","34.0239","United States","jesse.potter@bizjournals.com","California","2024-05-28","merchant__bigboxretailer"
"C-W1X86KGD","Carol Hernandez","Felton","-122.074327","37.050273","United States","carol.hernandez@nonsollicitudin.net","California","2024-05-28","merchant__bigboxretailer"
"C-1Z8WOJRT","Michael Nguyen","Chicago","-87.631143","41.892114","United States","michael.nguyen@euodio.ca","Illinois","2024-05-28","merchant__bigboxretailer"
"C-PXU8ITTR","Thomas Swanson","Gaspé","-64.48333074","48.83333288","Canada","thomas.swanson@lacusMauris.net","Quebec","2024-05-28","merchant__electronics"
"C-B3WS0A6U","Paul Robertson","Welland","-82.943671","42.224646","Canada","paul.robertson@nec.co.uk","Ontario","2024-05-29","merchant__bigboxretailer"
"C-6TON5QSG","Sara Castillo","Austin","-97.707780","30.260810","United States","sara.castillo@yahoo.co.jp","Texas","2024-05-29","merchant__electronics"
"C-7BSZQM56","Paul Keller","Totowa","-74.228499","40.879754","United States","paul.keller@sociisnatoque.net","New Jersey","2024-05-29","merchant__bigboxretailer"
"C-2GJBR1X3","Mark Payne","Warwick","-81.909874","43.004959","Canada","mark.payne@velconvallis.ca","Ontario","2024-05-29","merchant__clothing"
"C-F8OFJ0BE","Jennifer Kelly","Houston","-95.363810","29.749719","United States","jennifer.kelly@adobe.com","Texas","2024-05-29","merchant__electronics"
"C-QO5ALUEX","Rick Walters","Flowery Branch","-83.822475","34.298713","United States","rick.walters@hexun.com","Georgia","2024-05-29","merchant__electronics"
"C-9CF6XE16","Cindy Avery","Portland","-122.6060","45.6083","United States","cindy.avery@aliquet.com","Oregon","2024-05-29","merchant__clothing"
"C-OM8JUA84","Kyle Adkins","Warren","-83.014782","42.514560","United States","kyle.adkins@in.edu","Michigan","2024-05-29","merchant__electronics"
"C-WF9SZN3N","Stacey Porter","North York","-79.383979","43.652584","Canada","stacey.porter@Aliquam.net","Ontario","2024-05-29","merchant__bigboxretailer"
"C-X2QZIMHQ","Paula Campbell","Grand Rapids","-85.668139","42.963454","United States","paula.campbell@hexun.com","Michigan","2024-05-30","merchant__clothing"
"C-LVNATFFQ","Alexandra Turner","Zeeland","-86.100576","42.792215","United States","alexandra.turner@euodio.ca","Michigan","2024-05-30","merchant__electronics"
"C-EE1L4W98","Kelsey Carson","Philadelphia","-75.157369","39.959189","United States","kelsey.carson@Aliquam.net","Pennsylvania","2024-05-30","merchant__bigboxretailer"
"C-XHT73SJX","Kim Bell","Boston","-71.05494","42.35441","United States","kim.bell@nunc.net","Massachusetts","2024-05-30","merchant__bigboxretailer"
"C-DPLPT4H4","Jacob Wagner","Los Angeles","-118.192581","34.033475","United States","jacob.wagner@viverra.org","California","2024-05-31","merchant__bigboxretailer"
"C-7GVMJ5J2","Clinton Walker","Yukon","-97.516256","35.470226","United States","clinton.walker@yahoo.co.jp","Oklahoma","2024-05-31","merchant__electronics"
"C-UOAMEFFM","Jennifer Bailey","Salem","-123.0061","44.9292","United States","jennifer.bailey@velconvallis.ca","Oregon","2024-05-31","merchant__electronics"
"C-V6ON4ZGN","Michael Beard","Loganville","-90.034459","43.4440","United States","michael.beard@aliquet.com","Wisconsin","2024-05-31","merchant__clothing"
"C-9DN4UY6O","Kiara Gilbert","Berwick","-70.863144","43.262946","United States","kiara.gilbert@sociisnatoque.net","Maine","2024-06-01","merchant__electronics"
"C-NV02GTOD","Crystal Hall","Cassville","-80.058632","39.716251","United States","crystal.hall@icq.com","West Virginia","2024-06-01","merchant__clothing"
"C-7AXK2T86","Chad Elliott","Springfield","-89.651144","39.794322","United States","chad.elliott@adobe.com","Illinois","2024-06-02","merchant__electronics"
"C-6HJYHGDE","Alexandra Allen","Terrance","-128.61076482","54.51510249","Canada","alexandra.allen@viverra.org","British Columbia","2024-06-02","merchant__bigboxretailer"
"C-V9EA8DD6","Maria Moore","Rancho Cordova","-121.201681","38.634187","United States","maria.moore@aliquet.com","California","2024-06-02","merchant__electronics"
"C-1NFK48YK","Brandon Moore","Yukon","-97.516235","35.470271","United States","brandon.moore@bizjournals.com","Oklahoma","2024-06-02","merchant__electronics"
"C-UW5ZCW36","Katherine Hernandez","Grand Rapids","-85.668172","42.963440","United States","katherine.hernandez@adobe.com","Michigan","2024-06-03","merchant__clothing"
"C-NE9U2TZ0","Maria Dixon","Checotah","-95.525222","35.47151","United States","maria.dixon@nunc.net","Oklahoma","2024-06-03","merchant__clothing"
"C-6N3L6ZXW","Darren Shelton","Queensville","-79.410515","45.61750","Canada","darren.shelton@furl.net","Ontario","2024-06-03","merchant__clothing"
"C-Z39FISCZ","Michael Nichols","Colfax","-79.954462","36.09497","United States","michael.nichols@yahoo.co.jp","North Carolina","2024-06-03","merchant__electronics"
"C-PZAXCT8U","Joe Rodriguez","Naugatuck","-73.051729","41.493146","United States","joe.rodriguez@nec.co.uk","Connecticut","2024-06-03","merchant__bigboxretailer"
"C-TF975AXP","Travis Horton","Santa Monica","-118.490488","34.0221","United States","travis.horton@adobe.com","California","2024-06-03","merchant__bigboxretailer"
"C-6K6IFSWG","Robert Patel","Watson Lake","-128.71208047","60.0628867","Canada","robert.patel@sociisnatoque.net","Yukon","2024-06-05","merchant__electronics"
"C-QUJTDTEJ","Martha Hernandez","Sacramento","-121.6077","38.7092","United States","martha.hernandez@euodio.ca","California","2024-06-05","merchant__electronics"
"C-5G3O5XIN","Anthony Powers","King Of Prussia","-75.291515","40.0954","United States","anthony.powers@Aliquam.net","Pennsylvania","2024-06-05","merchant__electronics"
"C-USAOOMVG","Janet Fox","Oak Brook","-87.944752","41.9822","United States","janet.fox@icq.com","Illinois","2024-06-05","merchant__electronics"
"C-Y6GTLI2Y","Megan Wright","Warren","-83.014750","42.514538","United States","megan.wright@sociisnatoque.net","Michigan","2024-06-05","merchant__clothing"
"C-K9O2394Q","Andrew Reid","Charleston","-79.944366","32.792244","United States","andrew.reid@furl.net","South Carolina","2024-06-06","merchant__clothing"
"C-YX4AO0E7","Cindy Martinez","Springfield","-89.6732","39.8575","United States","cindy.martinez@hexun.com","Illinois","2024-06-06","merchant__bigboxretailer"
"C-P3C3XW8T","Taylor Rangel","San Diego","-117.113117","32.749727","United States","taylor.rangel@velconvallis.ca","California","2024-06-06","merchant__clothing"
"C-288Q9RH4","Amanda Aguilar","Paris","-84.250322","38.209370","United States","amanda.aguilar@sociisnatoque.net","Kentucky","2024-06-06","merchant__bigboxretailer"
"C-3KAINUT5","Mark Joseph","Topeka","-95.6252","39.0743","United States","mark.joseph@foxnews.com","Kansas","2024-06-06","merchant__clothing"
"C-VWPJL4ON","Gina Mitchell","Napa","-122.715673","38.44333","United States","gina.mitchell@sociisnatoque.net","California","2024-06-06","merchant__bigboxretailer"
"C-Y8E5B1M9","Angela Conrad","Portland","-122.6030","45.6078","United States","angela.conrad@hexun.com","Oregon","2024-06-06","merchant__clothing"
"C-ZIVP7MMU","Rebecca Riddle","Goderich","-81.713997","43.742850","Canada","rebecca.riddle@nec.co.uk","Ontario","2024-06-07","merchant__electronics"
"C-CVTUCICE","David Wood","Sylvan Lake","-114.097360","52.306514","Canada","david.wood@icq.com","Alberta","2024-06-07","merchant__clothing"
"C-SKHOI7AZ","Melanie Washington","North Las Vegas","-115.1712","36.0832","United States","melanie.washington@nec.co.uk","Nevada","2024-06-07","merchant__clothing"
"C-Q0PUUR82","Heather Preston","Lithonia","-84.166311","33.890789","United States","heather.preston@furl.net","Georgia","2024-06-07","merchant__bigboxretailer"
"C-BMM01EXB","Patricia Chavez","Walnut","-117.630456","34.052528","United States","patricia.chavez@in.edu","California","2024-06-07","merchant__bigboxretailer"
"C-NPXH8VAH","Carrie Vaughan","Omaha","-95.94522","41.259165","United States","carrie.vaughan@adobe.com","Nebraska","2024-06-07","merchant__bigboxretailer"
"C-9NOYJS4I","Michelle Morrison","Jefferson City","-92.1736","38.6083","United States","michelle.morrison@aliquet.com","Missouri","2024-06-08","merchant__clothing"
"C-WYHERTKE","Dr. Kayla Wilson MD","West Jordan","-111.939132","40.609736","United States","dr..kayla.wilson.md@velconvallis.ca","Utah","2024-06-08","merchant__electronics"
"C-VU2HIFGO","David Stewart","Issaquah","-122.142313","47.595364","United States","david.stewart@Aliquam.net","Washington","2024-06-08","merchant__electronics"
"C-UVFU32M9","Lisa Barrett","Pittsburgh","-80.004187","40.438124","United States","lisa.barrett@bizjournals.com","Pennsylvania","2024-06-08","merchant__bigboxretailer"
"C-C2JOTOB2","Jennifer Ray","Birmingham","-86.878830","33.500325","United States","jennifer.ray@hexun.com","Alabama","2024-06-08","merchant__bigboxretailer"
"C-64DCYA6G","Robert Lopez","Guelph","-80.25000040","43.54999971","Canada","robert.lopez@a.co.uk","Ontario","2024-06-08","merchant__electronics"
"C-9IN9V103","Cheyenne Collins","Watson Lake","-128.71208046","60.0628874","Canada","cheyenne.collins@viverra.org","Yukon","2024-06-08","merchant__electronics"
"C-W8ZWTQDC","Robert Hampton","Manchester","-71.460836","42.993524","United States","robert.hampton@a.co.uk","New Hampshire","2024-06-08","merchant__clothing"
"C-LB20QDA4","Kristen Evans","San Francisco","-122.394782","37.784457","United States","kristen.evans@in.edu","California","2024-06-09","merchant__bigboxretailer"
"C-B7MVVYSR","Jim Clark","Joliet","-88.081726","41.525051","United States","jim.clark@foxnews.com","Illinois","2024-06-09","merchant__bigboxretailer"
"C-79YSJ1H0","Yolanda Brown","Cacouna","-69.53295","47.833872","Canada","yolanda.brown@Aliquam.net","Quebec","2024-06-09","merchant__electronics"
"C-9NIYQ64P","Daniel Martinez","Bozeman","-111.1548","45.7870","United States","daniel.martinez@viverra.org","Montana","2024-06-09","merchant__clothing"
"C-QGEK54SR","Misty Edwards","Orilla","-79.419757","44.608236","Canada","misty.edwards@in.edu","Ontario","2024-06-09","merchant__clothing"
"C-H00Z1YIJ","Brooke Diaz","Ringgold","-85.044152","34.822513","United States","brooke.diaz@lacusMauris.net","Georgia","2024-06-09","merchant__bigboxretailer"
"C-AQ7DN4PI","Charles Thomas","Kearney","-99.0034","40.7398","United States","charles.thomas@euodio.ca","Nebraska","2024-06-09","merchant__bigboxretailer"
"C-ZJEZY30S","Grant Meyer","Euless","-97.320270","32.74666","United States","grant.meyer@Aliquam.net","Texas","2024-06-09","merchant__bigboxretailer"
"C-GIVQF2P4","Taylor Phillips","East Elmhurst","-73.896532","40.749287","United States","taylor.phillips@nunc.net","New York","2024-06-10","merchant__bigboxretailer"
"C-HN5D0PD3","Brett Scott","New York","-73.998372","40.738480","United States","brett.scott@icq.com","New York","2024-06-10","merchant__bigboxretailer"
"C-YETSIXZZ","Heather Escobar","Guelph","-80.25000026","43.54999922","Canada","heather.escobar@lacusMauris.net","Ontario","2024-06-10","merchant__bigboxretailer"
"C-EB487QKB","Matthew Martinez","Town of Yarmouth","-70.18682156","43.80035853","Canada","matthew.martinez@Aliquam.net","Nova Scotia","2024-06-10","merchant__electronics"
"C-GMKUQAG2","Jeffery Murray","Springfield","-89.6775","39.8540","United States","jeffery.murray@aliquet.com","Illinois","2024-06-10","merchant__electronics"
"C-W2BIEJG0","Ryan Mcclain","Lourdes","-98.558034","49.532733","Canada","ryan.mcclain@furl.net","Manitoba","2024-06-10","merchant__electronics"
"C-7R5OV1KG","William Hinton","Charleston","-79.93836","32.783477","United States","william.hinton@sociisnatoque.net","South Carolina","2024-06-10","merchant__bigboxretailer"
"C-VWYIUAPJ","Christina Miller","Campbellton","-66.672239","48.007459","Canada","christina.miller@yahoo.co.jp","New Brunswick","2024-06-10","merchant__electronics"
"C-3OFWLJEC","Lynn Jackson","Corona Del Mar","-117.856681","33.627660","United States","lynn.jackson@nunc.net","California","2024-06-10","merchant__electronics"
"C-O3UDN1QQ","Denise Jimenez","Louisville","-85.6719","38.2353","United States","denise.jimenez@yahoo.co.jp","Kentucky","2024-06-11","merchant__electronics"
"C-4X3D4P4R","Daniel Mcknight","Canby","-96.451793","44.794422","United States","daniel.mcknight@euodio.ca","Minnesota","2024-06-11","merchant__electronics"
"C-DFVK9LC6","Joseph Mitchell","Cassville","-80.058628","39.716225","United States","joseph.mitchell@nonsollicitudin.net","West Virginia","2024-06-11","merchant__electronics"
"C-VM4FBXM8","Daniel Mitchell","Kansas City","-94.579510","39.100237","United States","daniel.mitchell@viverra.org","Missouri","2024-06-11","merchant__clothing"
"C-H5G2AS9H","Benjamin Delgado","Malartic","-78.13333188","48.13333146","Canada","benjamin.delgado@adobe.com","Quebec","2024-06-11","merchant__clothing"
"C-I9RYQTGG","Devin Johnson","Cassville","-80.058686","39.716236","United States","devin.johnson@icq.com","West Virginia","2024-06-12","merchant__electronics"
"C-DPSA0QUM","Erica Bailey","Malartic","-78.13333199","48.13333143","Canada","erica.bailey@a.co.uk","Quebec","2024-06-12","merchant__bigboxretailer"
"C-VE2FXJ3Z","Felicia Hart","Oak Brook","-87.944715","41.9862","United States","felicia.hart@in.edu","Illinois","2024-06-12","merchant__clothing"
"C-PQT2Q8Z7","Jacob Walters","Cincinnati","-84.499253","39.14175","United States","jacob.walters@nonsollicitudin.net","Ohio","2024-06-12","merchant__clothing"
"C-2W6UJZUF","Monica Munoz","Scotland","-72.219373","41.71445","United States","monica.munoz@furl.net","Connecticut","2024-06-12","merchant__bigboxretailer"
"C-BSMCCEDA","David Nichols","Springfield","-89.6796","39.8584","United States","david.nichols@bizjournals.com","Illinois","2024-06-13","merchant__bigboxretailer"
"C-MENO2FEH","Crystal Harris","Clinton","-83.96947","42.06894","United States","crystal.harris@in.edu","Michigan","2024-06-13","merchant__electronics"
"C-0WUP4ZWW","Colleen Hall","Webster","-77.618429","43.157894","United States","colleen.hall@sociisnatoque.net","New York","2024-06-13","merchant__electronics"
"C-LJEY95GM","Mark Fuentes","Warrior","-86.807934","33.818861","United States","mark.fuentes@Aliquam.net","Alabama","2024-06-13","merchant__electronics"
"C-R782OD9X","Heather Martinez","Harrisburg","-76.886761","40.273269","United States","heather.martinez@a.co.uk","Pennsylvania","2024-06-13","merchant__electronics"
"C-NVLQO1BU","Colleen Carter","Indianapolis","-86.2764","39.7325","United States","colleen.carter@sociisnatoque.net","Indiana","2024-06-13","merchant__bigboxretailer"
"C-RD32BQYK","Joseph Chapman","Greer","-82.231325","34.942196","United States","joseph.chapman@adobe.com","South Carolina","2024-06-13","merchant__electronics"
"C-UTDO8PO6","Louis Moody","Walnut","-117.630442","34.052598","United States","louis.moody@Aliquam.net","California","2024-06-13","merchant__clothing"
"C-MQWMVG4M","Michael Mora","Stevens Point","-89.567542","44.517323","United States","michael.mora@a.co.uk","Wisconsin","2024-06-14","merchant__clothing"
"C-3V2TU4B3","Bryan Robinson","Ontario","-82.587165","40.759130","United States","bryan.robinson@nec.co.uk","Ohio","2024-06-14","merchant__bigboxretailer"
"C-J69W3YI8","Sean Martin","Harrisburg","-76.886744","40.273231","United States","sean.martin@bizjournals.com","Pennsylvania","2024-06-14","merchant__electronics"
"C-AR0X7XDA","Mary Williams","Big Cabin","-95.216527","36.54197","United States","mary.williams@hexun.com","Oklahoma","2024-06-14","merchant__electronics"
"C-K86Z727B","Mr. Richard Anderson DDS","Charleston","-79.944347","32.792275","United States","mr..richard.anderson.dds@adobe.com","South Carolina","2024-06-14","merchant__electronics"
"C-XWK9P1WZ","Mark Roth","Springfield","-89.6765","39.8585","United States","mark.roth@foxnews.com","Illinois","2024-06-14","merchant__bigboxretailer"
"C-HRH3DOHK","David Taylor","Saint-jean-chrysostome","-71.181869","46.807895","Canada","david.taylor@viverra.org","Quebec","2024-06-15","merchant__electronics"
"C-IKFVU1ZG","Edward Anderson","Claremont","-117.715813","34.096436","United States","edward.anderson@viverra.org","California","2024-06-16","merchant__bigboxretailer"
"C-5K5HIYJ7","Mr. Eric Kirk","Saint Paul","-93.0596","44.9333","United States","mr..eric.kirk@nonsollicitudin.net","Minnesota","2024-06-16","merchant__bigboxretailer"
"C-9VU45HVB","Tammy Harris","East Fairfield","-73.01354","44.665275","United States","tammy.harris@adobe.com","Vermont","2024-06-16","merchant__clothing"
"C-YLF82V8Z","Elizabeth Williams","Houston","-95.363859","29.749741","United States","elizabeth.williams@yahoo.co.jp","Texas","2024-06-16","merchant__electronics"
"C-1R31ESP5","Benjamin Guzman","Morristown","-74.480490","40.793692","United States","benjamin.guzman@velconvallis.ca","New Jersey","2024-06-16","merchant__clothing"
"C-03YTFUUP","Gabriel Meyer","Atlanta","-84.166391","33.890770","United States","gabriel.meyer@adobe.com","Georgia","2024-06-17","merchant__bigboxretailer"
"C-ZSZ5S36V","Mark Hughes","Orilla","-79.419788","44.608227","Canada","mark.hughes@lacusMauris.net","Ontario","2024-06-17","merchant__electronics"
"C-F60XNKS1","Joshua Miller","Columbus","-82.995212","39.968937","United States","joshua.miller@nunc.net","Ohio","2024-06-17","merchant__electronics"
"C-XLG9RPDX","Jacob Jackson","Yorkton","-102.46277692","51.21389027","Canada","jacob.jackson@a.co.uk","Saskatchewan","2024-06-18","merchant__electronics"
"C-FZZVXI7V","Shelly Lee","Rockville","-77.152887","39.08499","United States","shelly.lee@nunc.net","Maryland","2024-06-18","merchant__electronics"
"C-T2FNGK12","Jacqueline Watson","Orlando","-81.284952","28.536918","United States","jacqueline.watson@velconvallis.ca","Florida","2024-06-18","merchant__bigboxretailer"
"C-U0HEEQTI","Lee Harrington","Big Rapids","-85.486450","43.699380","United States","lee.harrington@furl.net","Michigan","2024-06-18","merchant__electronics"
"C-YX5XKQHA","Deborah Miller","Arecibo","-66.732415","18.467461","United States","deborah.miller@furl.net","Puerto Rico","2024-06-18","merchant__electronics"
"C-EBZYFCN1","William Perez","Oakland","-122.2637","37.833382","United States","william.perez@foxnews.com","California","2024-06-19","merchant__electronics"
"C-V6UAWQHK","Janice Wade","Puslinch","-80.248417","43.542246","Canada","janice.wade@in.edu","Ontario","2024-06-20","merchant__bigboxretailer"
"C-WB4BS1B7","Amanda Pratt","Denver","-104.994876","39.746736","United States","amanda.pratt@nec.co.uk","Colorado","2024-06-20","merchant__electronics"
"C-W69CSLA7","Dustin Johnson","Baton Rouge","-91.1543","30.5399","United States","dustin.johnson@icq.com","Louisiana","2024-06-20","merchant__bigboxretailer"
"C-ECVQUOBW","Andrew Thompson","Gardena","-118.41688","33.918190","United States","andrew.thompson@icq.com","California","2024-06-21","merchant__clothing"
"C-VSWZ6FJ2","Kimberly Gillespie","Norridgewock","-69.823816","44.628383","United States","kimberly.gillespie@hexun.com","Maine","2024-06-21","merchant__clothing"
